id,state,state_abb,state_id,county,county_id,operator,ref,name,sqft,lon,lat,type
01253282099,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14683.0,-77.47107161222901,38.99509407061763,building
01253282100,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,628560.0,-96.13289444072417,41.123572980157554,building
01253282101,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,625288.0,-96.1428365153122,41.114329237977906,building
01253282102,Nebraska,NE,31,Sarpy County,153,Meta,,Meta Sarpy Data center,286253.0,-96.14155463388816,41.11216327459793,building
01253282103,Iowa,IA,19,Polk County,153,Meta,,Meta,493366.0,-93.50965654880697,41.67557150002093,building
01253282104,Iowa,IA,19,Polk County,153,Meta,,Meta,601076.0,-93.50603124097204,41.67582283535729,building
01254161871,Kentucky,KY,21,Hopkins County,107,,,Dynamics Mining,442423.0,-87.54712130515388,37.362990903258414,campus
01258702591,Georgia,GA,13,Douglas County,097,Flexential,,Flexential Atlanta - Douglasville 2,311176.0,-84.61123970385259,33.73070271823669,building
01263819877,Nevada,NV,32,Clark County,003,Switch,,,241776.0,-115.22111213586722,36.06402201453284,building
01268789798,Wyoming,WY,56,Laramie County,021,,,Windbreak Cable,1114.0,-104.0684982999999,41.18260120002003,building
01269259655,Virginia,VA,51,Manassas city,683,,,,95987.0,-77.50398435557676,38.740435867935545,building
01271571726,Illinois,IL,17,DuPage County,043,NTT,CH2,NTT Chicago CH2,115555.0,-88.00725702699874,41.98896681192547,building
01276373853,Oregon,OR,41,Crook County,013,,,,275217.0,-120.8699210224936,44.28575425519378,building
01276518679,Virginia,VA,51,Loudoun County,107,Amazon Web Services,IAD214,Amazon IAD214,113421.0,-77.435175737807,38.986526005508004,building
01276518684,Virginia,VA,51,Loudoun County,107,Aligned,IAD03,Aligned IAD03,79844.0,-77.4407518987356,38.988620947417836,building
01276518687,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD55,Digital Realty IAD55,85319.0,-77.43393215610038,38.99226912328289,building
01278541792,Ohio,OH,39,Summit County,153,,,Involta-Akron,59427.0,-81.52197151267426,41.057431068795566,building
01280340212,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,13569.0,-77.5202261632775,38.94736148494224,building
01280340213,Virginia,VA,51,Loudoun County,107,Amazon Web Services,,Amazon Web Services,14079.0,-77.41752673157097,38.98357495375973,building
01280340214,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,129225.0,-77.6221271999352,38.80289734729966,building
01280340215,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,14507.0,-77.53309395336687,38.7451198113642,building
01280340216,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,14389.0,-77.65433143122239,38.81459760122616,building
01280340217,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,149332.0,-77.65215913005484,38.81696824406837,building
01280344148,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,233609.0,-83.21583366417357,40.13418977024933,building
01280344149,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,225421.0,-119.22880463589557,45.92059672458088,building
01280344150,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,217375.0,-119.22700425422059,45.920560005801455,building
01280344151,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,16064.0,-119.22609033042734,45.919515285726376,building
01280344153,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,218698.0,-119.3416517837596,45.88251750222229,building
01280344154,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,211930.0,-119.60511168543225,45.86225295877379,building
01280344155,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,12811.0,-119.60487161226038,45.85803760730771,building
01280344156,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,13923.0,-119.65130207689772,45.840670297393935,building
01280344157,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,212775.0,-119.63208588156591,45.81993095962179,building
01281982556,Ohio,OH,39,Franklin County,049,Google,,"Google Lockbourne, OH",11463730.0,-82.99616096097107,39.848752677367955,campus
01281982572,Ohio,OH,39,Licking County,089,,,Amazon New Albany: Jug and Beach Road,1524640.0,-82.75147401690785,40.09907370699043,campus
01282332209,Georgia,GA,13,Forsyth County,117,,,UPS Data Center,173693.0,-84.2149739266172,34.10338317620051,building
01282875386,Wyoming,WY,56,Laramie County,021,MineOne,,MineOne Wyoming Data Center,306030.0,-104.89498384404324,41.125124440694,campus
01283698132,Virginia,VA,51,Prince William County,153,,VA-3,Iron Mountain VA-3,181174.0,-77.54520013096746,38.77550687563078,building
01283734104,Arizona,AZ,04,Maricopa County,013,Microsoft,,Microsoft,238581.0,-112.37391953991316,33.44634015387983,building
01287260553,Virginia,VA,51,Prince William County,153,Google,,Google,289621.0,-77.58562711780785,38.7744165289811,building
01287260554,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,127010.0,-77.62121027768342,38.80185736221658,building
01287260555,Virginia,VA,51,Prince William County,153,Amazon Web Services,,Amazon Web Services,130170.0,-77.62048061962223,38.80125678726276,building
01287260556,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-4,89044.0,-77.54222100424613,38.77442331044019,building
01287260557,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-5,106629.0,-77.54116863541392,38.77304294726684,building
01287260558,Virginia,VA,51,Prince William County,153,Quality Technology Services,,QTS Manassas DC2,137971.0,-77.51079702257591,38.75319464399268,building
01287260559,Virginia,VA,51,Prince William County,153,,,,139592.0,-77.51665238523324,38.758875222417394,building
01287260560,Iowa,IA,19,Pottawattamie County,155,Google,,Google,294718.0,-95.79220329121617,41.17359488843065,building
01287260561,Iowa,IA,19,Pottawattamie County,155,Google,,Google,296835.0,-95.78867836937772,41.17359750472643,building
01292169104,Ohio,OH,39,Cuyahoga County,035,T5 Data Centers,,T5@Cleveland,974789.0,-81.80285198960169,41.44249497050612,campus
01292897241,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,42311 THUNDERBALL DR,40683.0,-77.53829965963824,39.042552536948456,building
01292897242,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,42255 THUNDERBALL DR,60458.0,-77.53922373708994,39.04162316420013,building
01292897243,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,42254 THUNDERBALL DR,77498.0,-77.54087429950766,39.04350173521111,building
01294595615,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626571.0,-86.36966140352041,36.411865445114714,building
01296163129,California,CA,06,Stanislaus County,099,Yosemite Community College District,,Modesto Junior College West Data Center,6017.0,-121.04003747175075,37.66514737401328,building
01296723872,Texas,TX,48,Bexar County,029,GVTC,,GVTC,445.0,-98.4626474985889,29.68640301722139,building
01300765126,Texas,TX,48,Dallas County,113,,,Stream Data Centers,280635.0,-96.65427329455417,32.9836681552358,building
01301559332,Texas,TX,48,Hood County,221,Marathon Digital Holdings,,MARA Data Center,1768886.0,-97.73122803004239,32.34174517429652,campus
01301654223,Virginia,VA,51,Loudoun County,107,,,,130181.0,-77.55898682593282,38.94801698707017,building
01301654224,Virginia,VA,51,Loudoun County,107,,,,130174.0,-77.55887032015698,38.95006466711818,building
01304357577,Virginia,VA,51,Prince William County,153,,,Iron Mountain VA-6,181918.0,-77.53864812619635,38.76814288611768,building
01307072785,Minnesota,MN,27,St. Louis County,137,,,Ark Duluth Data Center,27162.0,-92.13043071418325,46.82746658999977,building
01307920829,North Carolina,NC,37,Mecklenburg County,119,Flexential,,Flexential Charlotte - North,62809.0,-80.76578188627896,35.32975386752092,building
01309123033,Virginia,VA,51,Loudoun County,107,Equinix,DC6,Equinix Ashburn DC6,70526.0,-77.4595379709394,39.01519834588525,building
01309123034,Virginia,VA,51,Loudoun County,107,Equinix,DC4,Equinix Ashburn DC4,101052.0,-77.46188736227928,39.016407623551665,building
01310628998,Texas,TX,48,Bexar County,029,HEB,,,36241.0,-98.54132736832202,29.580141455082334,building
01312295357,South Carolina,SC,45,Aiken County,003,Meta,,Meta Aiken Data Center,3608146.0,-81.84262698059472,33.642273149086826,campus
01312792611,Illinois,IL,17,DeKalb County,037,Meta,,,568454.0,-88.72185807435966,41.88853040860736,building
01312792612,Illinois,IL,17,DeKalb County,037,Meta,,,568442.0,-88.73105377072714,41.88928381978822,building
01312792613,Illinois,IL,17,DeKalb County,037,Meta,,,320184.0,-88.72635519613044,41.89027497092366,building
01312795639,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626568.0,-86.3660125010422,36.41135065140836,building
01312795640,Tennessee,TN,47,Sumner County,165,Meta,,Meta Gallatin Data Center,626683.0,-86.36660783519794,36.40604868216981,building
01312801354,Nebraska,NE,31,Sarpy County,153,Google,,Google,297414.0,-96.15143114556095,41.1379099302681,building
01313995085,California,CA,06,Santa Clara County,085,,,,124069.0,-121.97450722223287,37.370642952923895,building
01314010354,California,CA,06,Santa Clara County,085,Vantage Data Centers,,Vantage Santa Clara CA2,132031.0,-121.9468448755741,37.36403183434052,building
01314012931,California,CA,06,Santa Clara County,085,Digital Realty,SJC37,Digital Realty Silicon Valley SJC37,155689.0,-121.9472163527582,37.37093636866237,building
01314355599,Nevada,NV,32,Clark County,003,,,Switch Las Vegas 12,484037.0,-115.21038851286191,36.05813028989026,campus
01315636714,Arizona,AZ,04,Maricopa County,013,Quality Technology Services,,QTS,162484.0,-111.99753426906965,33.46474691950877,building
01317733642,Virginia,VA,51,Loudoun County,107,Digital Realty,IAD44,Digital Realty Northern Virginia IAD44,399540.0,-77.49143162866764,38.96085555401278,building
01318322071,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,247197.0,-93.78705539830351,41.49580619609169,building
01318322073,Iowa,IA,19,Warren County,181,Microsoft,,Microsoft,247201.0,-93.7870205983035,41.494749896092024,building
01318322780,Iowa,IA,19,Dallas County,049,Apple,,Apple,313804.0,-93.92440196315309,41.616851127761585,building
01319637945,Virginia,VA,51,Loudoun County,107,,,,172204.0,-77.5495090011084,38.94986181026408,building
01319724559,Ohio,OH,39,Delaware County,041,,,,307645.0,-83.04586008454727,40.22452425388648,building
01320038649,South Carolina,SC,45,Horry County,051,,,DC BLOX Myrtle Beach Cable Landing Station,91946.0,-78.94369603285817,33.674583221801456,building
01320683840,Nevada,NV,32,Storey County,029,,,,390893.0,-119.48330528884722,39.51151960465572,building
01333205262,Virginia,VA,51,Loudoun County,107,,,,200169.0,-77.54975704380365,39.05842724907653,building
01333205263,Virginia,VA,51,Loudoun County,107,,,,153155.0,-77.55856949362979,39.066015331021106,building
01333289545,Minnesota,MN,27,Dakota County,037,Meta,,Meta Rosemount Data Center,10334558.0,-93.06262672085373,44.73502983558099,campus
01340746574,New Mexico,NM,35,Valencia County,061,Meta,5,Meta,588461.0,-106.78246827061649,34.825823197722954,building
01343100173,Minnesota,MN,27,Hennepin County,053,,MSP3,DataBank,114648.0,-93.38712828955705,45.14371136905177,building
01343760339,Washington,WA,53,Grant County,025,,,Vantage WA13,252025.0,-119.81362252658953,47.25252755404145,building
01343761104,Washington,WA,53,Grant County,025,,,,119147.0,-119.86905124992496,47.243644913836484,building
01343764880,Virginia,VA,51,Fairfax County,059,,,,135479.0,-77.42787142077401,38.92277280028818,building
01343764881,Virginia,VA,51,Fairfax County,059,,,,130413.0,-77.42655352213022,38.921124573021366,building
01343764882,Virginia,VA,51,Fairfax County,059,,,,132753.0,-77.42630675543383,38.9226915826871,building
01343769701,Virginia,VA,51,Loudoun County,107,,,QTS Ashburn-Shellhorn,829536.0,-77.47494238152574,38.998536773549944,campus
01343774537,Virginia,VA,51,Loudoun County,107,,,CloudHQ Ashburn Campus,1553192.0,-77.46211284959409,39.01071824022996,campus
01344366214,Texas,TX,48,Bexar County,029,CyrusOne,,CyrusOne SAT10 & SAT11,934177.0,-98.78780547219755,29.418348645320783,campus
01344369104,Texas,TX,48,Bexar County,029,,,Amazon,104910.0,-98.63871379564972,29.450736236167327,building
01344369111,Texas,TX,48,Bexar County,029,,,,64212.0,-98.788807852764,29.41845384292862,building
01344376231,California,CA,06,Santa Clara County,085,Csquare,SFO4,Csquare SFO4,32249.0,-121.95626909177358,37.375755231047876,building
01344376232,California,CA,06,Santa Clara County,085,,,NTT Silicon Valley data center campus,143246.0,-121.95536447297926,37.36897448736602,campus
01344901567,Virginia,VA,51,Loudoun County,107,,,,128835.0,-77.46077416535871,39.00044576934913,building
01344901568,Virginia,VA,51,Loudoun County,107,,,,130571.0,-77.46086691565762,38.99911305239166,building
01344901575,Virginia,VA,51,Loudoun County,107,,,Vantage VA2,187488.0,-77.4302535156073,38.997958810114476,building
01346610234,Ohio,OH,39,Butler County,017,CyrusOne,CIN4,CyrusOne Cincinnati-Hamilton CIN4,1543625.0,-84.5661312857646,39.38523874936671,campus
01351049826,California,CA,06,Santa Clara County,085,DataBank,SFO1,DataBank Santa Clara SFO1,26781.0,-121.96595642250189,37.40729868242747,building
01365213539,Oregon,OR,41,Linn County,043,Stayton Cooperative Telephone Company,,PTC,2521.0,-122.61593123751021,44.77521879334287,building
01368776076,Iowa,IA,19,Polk County,153,,,,263940.0,-93.72031237839327,41.51586406763058,building
01368776077,Iowa,IA,19,Polk County,153,,,,248069.0,-93.71976722360252,41.516863672550784,building
01371348227,Missouri,MO,29,Caldwell County,025,,,CenturyLink,1433.0,-93.9973760190651,39.74404823646494,building
01372772726,Arizona,AZ,04,Maricopa County,013,,,,241211.0,-111.67808965639534,33.35323014577916,building
01374895921,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,218723.0,-119.34163563129185,45.87953253861672,building
01374895922,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,218708.0,-119.3396900641125,45.88252484149941,building
01375443893,Ohio,OH,39,Licking County,089,,,,95190.0,-82.76269811748983,40.05924761990545,building
01375475071,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,250490.0,-93.86343863715007,41.53391629522377,building
01375475072,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,250494.0,-93.86346169206517,41.53283774495582,building
01375475073,Iowa,IA,19,Dallas County,049,Microsoft,,Microsoft,250498.0,-93.86344214206296,41.53181414495484,building
01377162298,Ohio,OH,39,Wood County,173,,,Meta Bowling Green Data Center,21498189.0,-83.63835552524,41.46529826036125,campus
01379421123,Nevada,NV,32,Clark County,003,Flexential,,Flexential Las Vegas - Downtown,439.0,-115.14314455000994,36.168643800000766,building
01380114462,Virginia,VA,51,Fauquier County,061,,,,59703.0,-77.82624892405599,38.73721263324728,building
01380114463,Virginia,VA,51,Fauquier County,061,,,,107125.0,-77.82580618898835,38.73822200703171,building
01381264361,Tennessee,TN,47,Shelby County,157,,,xAI Colossus,776966.0,-90.15645222216364,35.05996022239821,building
01381994242,Virginia,VA,51,Loudoun County,107,CloudHQ,LC4,,460596.0,-77.47199251742943,39.002357506539106,building
01382205749,Ohio,OH,39,Cuyahoga County,035,T5 Data Centers,,T5@Cleveland,244723.0,-81.80215430324107,41.44246938202044,building
01383913490,New York,NY,36,Rockland County,087,Databank,,Databank LGA3,197452.0,-73.98965093105873,41.0399432449328,building
01383916144,New Jersey,NJ,34,Hudson County,017,CoreSite,NY3,CoreSite NY3,39679.0,-74.06535725613013,40.784903830537054,building
01386016627,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,213519.0,-82.75012924483033,40.10242869167073,building
01386016628,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,125656.0,-82.75191229497905,40.10197816995511,building
01386016629,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,213118.0,-82.73211149672552,40.09421858757698,building
01386016630,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,72426.0,-82.72928126568107,40.09437825776618,building
01386016631,Ohio,OH,39,Licking County,089,Amazon Web Services,,Amazon Web Services,211441.0,-82.73200435141196,40.0955017340038,building
01386016632,Ohio,OH,39,Franklin County,049,Google,,Google NBY-5,287008.0,-82.772048580204,40.05652000741912,building
01386016633,Ohio,OH,39,Franklin County,049,Google,,Google NBY-6,287583.0,-82.76761078944944,40.05392734996134,building
01386016633,Ohio,OH,39,Licking County,089,Google,,Google NBY-6,287583.0,-82.76761078944944,40.05392734996134,building
01386016634,Ohio,OH,39,Licking County,089,Meta,,Meta,365548.0,-82.74054460541299,40.06149628180154,building
01386016635,Ohio,OH,39,Licking County,089,Meta,,Meta,304109.0,-82.74114938512078,40.065239403615855,building
01386016636,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,210421.0,-83.21264447651147,40.13579696334773,building
01386016637,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,156855.0,-83.19930886076622,40.12007223395813,building
01386016638,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,211969.0,-83.20321748466178,40.11930148042772,building
01386016639,Ohio,OH,39,Union County,159,Amazon Web Services,,Amazon Web Services,216190.0,-83.20252284370741,40.11811210088951,building
01386016640,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,214085.0,-83.17552394889911,40.05017566216084,building
01386016641,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,211155.0,-83.17571627041164,40.05152799488423,building
01386016642,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,212842.0,-83.12585830529049,40.01641808152992,building
01386016643,Ohio,OH,39,Franklin County,049,Amazon Web Services,,Amazon Web Services,217920.0,-83.12602357320513,40.02101728573019,building
01386017490,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,214042.0,-119.61966295645043,45.85173142305967,building
01386017491,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,210337.0,-119.61968497991583,45.85310039256019,building
01386017492,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,210662.0,-119.63200543136975,45.81870682167566,building
01386017493,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,215555.0,-119.63626874113693,45.8186963213564,building
01386017494,Oregon,OR,41,Morrow County,049,Amazon Web Services,,Amazon Web Services,209033.0,-119.6362869627198,45.819956584120796,building
01386017495,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,211502.0,-119.26861513231998,45.80963737114029,building
01386017496,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,212806.0,-119.26861305271855,45.808273447298724,building
01386017497,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,215405.0,-119.36173272155504,45.79902106441417,building
01386017498,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,13837.0,-119.35844453136586,45.799686801643226,building
01386017499,Oregon,OR,41,Umatilla County,059,Amazon Web Services,,Amazon Web Services,13867.0,-119.3589196247444,45.79773907760564,building
01386017500,Wyoming,WY,56,Laramie County,021,Microsoft,,CYS41 Datacenter,46211.0,-104.89701277770264,41.12439345701424,building
01386017501,Wyoming,WY,56,Laramie County,021,Microsoft,,CYS42 Datacenter,60368.0,-104.90891013785874,41.12538272388359,building
01386926534,Tennessee,TN,47,Shelby County,157,xAI,,xAI Macrohard Colossus 2,961601.0,-90.03486737827305,34.997983048006375,building
01387080629,Oklahoma,OK,40,Muskogee County,101,,,,112466.0,-95.51241664405323,35.56813484793012,building
01387391200,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,True North Data Centers,4583218.0,-77.53741191978271,39.04372564306367,campus
01387391201,Virginia,VA,51,Loudoun County,107,True North Data Solutions,,TikTok Data Center,169768.0,-77.53799755610363,39.04424691818141,building
01391966326,Minnesota,MN,27,Anoka County,003,Encompass,,Encompass Minneapolis Facility,74101.0,-93.09562181940242,45.13219704691406,building
01392657385,Kansas,KS,20,Johnson County,091,,,,86525.0,-94.86018510466296,38.939199687290184,building
01411056682,Ohio,OH,39,Franklin County,049,Oppidan,,,89315.0,-83.12742344787743,40.05267287889233,building
01414729942,Wyoming,WY,56,Campbell County,005,,,,5975.0,-105.61048019591456,44.18923686731807,building
01417637306,Montana,MT,30,Custer County,017,State of Montana,,State of Montana Data Center,8493.0,-105.82064474453561,46.40689745786043,building
01421212901,Nevada,NV,32,Clark County,003,Switch,,Switch Las Vegas 14,223997.0,-115.22204498756159,36.065207561022845,building
01422101108,Nebraska,NE,31,Douglas County,055,Google,,Google,290161.0,-96.08466909067687,41.339141584175756,building
01422101112,Nebraska,NE,31,Douglas County,055,Google,,Google,290130.0,-96.08771931019497,41.34193880105854,building
01422101116,Nebraska,NE,31,Douglas County,055,Google,,Google,290105.0,-96.0935333091696,41.345162392266765,building
01422191450,North Dakota,ND,38,Dickey County,021,Applied Digital,,Applied Digital / Ellendale Data Center,2706037.0,-98.57244091744637,46.013549459536904,campus
01425043212,Ohio,OH,39,Licking County,089,Quality Technology Services,,QTS NAL 2 DC1,163319.0,-82.75637526337734,40.0556836587917,building
01425043213,Ohio,OH,39,Licking County,089,Quality Technology Services,,QTS NAL 2 DC2,147657.0,-82.75657723017025,40.053119892107304,building
01425043214,Ohio,OH,39,Licking County,089,Quality Technology Services,,QTS NAL1 DC2,226711.0,-82.75816917488658,40.06356213641001,building
01425043215,Ohio,OH,39,Licking County,089,Quality Technology Services,,QTS NAL1 DC1,225116.0,-82.75805608235054,40.06510848413083,building
01426146790,Illinois,IL,17,DuPage County,043,,,,169253.0,-88.2469228118375,41.795384289880126,building
01426525184,Texas,TX,48,Ellis County,139,Google,,Google,288830.0,-96.79316889732078,32.5389942949367,building
01426525212,Texas,TX,48,Ellis County,139,,,Compass Data Center,248978.0,-96.80209872095472,32.54551791172823,building
01426525213,Texas,TX,48,Ellis County,139,,,Compass Data Center,248985.0,-96.80208059236521,32.54420541262749,building
01426525214,Texas,TX,48,Ellis County,139,,,Compass Data Center,248988.0,-96.80208539236521,32.542912612627966,building
01426525215,Texas,TX,48,Ellis County,139,,,Compass Data Center,248989.0,-96.80209902095476,32.541602011729644,building
01426525216,Texas,TX,48,Ellis County,139,,,Compass Data Center,247998.0,-96.80210588253378,32.54029016067398,building
01426525217,Texas,TX,48,Ellis County,139,,,Compass Data Center,251939.0,-96.79361041648711,32.54267431004566,building
01426525218,Texas,TX,48,Ellis County,139,,,Compass Data Center,251912.0,-96.7936108455581,32.54399253578879,building
01426525219,Texas,TX,48,Ellis County,139,,,Compass Data Center,251911.0,-96.79364757119879,32.54529698511378,building
01426525220,Texas,TX,48,Ellis County,139,,,Compass Data Center,251923.0,-96.7885069389561,32.543965285497585,building
01426525221,Texas,TX,48,Ellis County,139,,,Compass Data Center,251941.0,-96.7884905818255,32.545296653507904,building
01426663252,Virginia,VA,51,Fairfax County,059,,,,113584.0,-77.42497941796181,38.92310082624394,building
01426663253,Virginia,VA,51,Fairfax County,059,,,,131768.0,-77.42469054341261,38.936479140978506,building
01427613543,Ohio,OH,39,Licking County,089,Google,,Google NBY-7,175532.0,-82.7644472443362,40.05393985497952,building
01427613544,Ohio,OH,39,Licking County,089,Vantage,,Vantage Building 1,245446.0,-82.74695373508102,40.10249753450011,building
01427613545,Ohio,OH,39,Licking County,089,Vantage,,Vantage Building 2,237734.0,-82.74711627367479,40.1005314675866,building
01427613546,Ohio,OH,39,Licking County,089,Vantage,,Vantage Building 3,222450.0,-82.74724322674068,40.098765283375776,building
01429883881,Washington,WA,53,Grant County,025,Microsoft,,Microsoft,143441.0,-119.88741175976489,47.238592409813435,building
01432637060,Texas,TX,48,Bexar County,029,,,,154443.0,-98.71438661856558,29.449680291111807,building
01432637061,Texas,TX,48,Bexar County,029,,,,154441.0,-98.71389142350314,29.450930841457122,building
01432637062,Texas,TX,48,Bexar County,029,,,,154439.0,-98.71404701630988,29.452230540342494,building
01433936352,Missouri,MO,29,Clay County,047,,,,307414.0,-94.59492397885744,39.32263663463124,building
01443187163,Virginia,VA,51,Loudoun County,107,,,CloudHQ LC3,241208.0,-77.46040491955637,39.01121179839231,building
01443620406,Texas,TX,48,Tarrant County,439,"Aligned Data Centers, LLC",,Alinged Data Center,188257.0,-97.07485524976093,32.54982270825038,building
01443922527,Virginia,VA,51,Loudoun County,107,,,,149008.0,-77.54733847235092,39.05599415738426,building
01443922528,Virginia,VA,51,Loudoun County,107,,,,106352.0,-77.54673255066474,39.05781905081905,building
01443922535,Virginia,VA,51,Loudoun County,107,,,,200733.0,-77.56511220760098,39.08219102890557,building
01446350367,Illinois,IL,17,DuPage County,043,NTT,CH3,NTT Chicago CH3,83897.0,-88.00800375413563,41.98691359199497,building
01446350370,Illinois,IL,17,DuPage County,043,NTT,CH4,NTT Chicago CH4,101346.0,-88.00476482597362,41.98909513231781,building
01447029365,Virginia,VA,51,Prince William County,153,Microsoft,2,Microsoft Data Center 2,247070.0,-77.58337970648039,38.79995610690815,building
01447049070,Ohio,OH,39,Franklin County,049,,,,261665.0,-83.12417577793775,40.0207608591313,building
01447049071,Ohio,OH,39,Franklin County,049,,,,130027.0,-83.12318764145307,40.0212015751041,building
01450418654,Texas,TX,48,Milam County,331,,,Riot Rockdale,4357993.0,-97.08018498547703,30.57331452461579,campus
01450422488,Texas,TX,48,Navarro County,349,,,Riot Corsiana,11717820.0,-96.51328904143112,31.969859243171552,campus
01450788161,Kentucky,KY,21,McCracken County,145,,,Riot Kentucky,223516.0,-88.70305756107939,37.08923909811934,campus
01453996659,Wisconsin,WI,55,Dodge County,027,Meta,,Meta Beaver Dam Data Center,18261491.0,-88.81652212808933,43.510374241426895,campus
01454573842,Minnesota,MN,27,Dakota County,037,,,,328419.0,-93.06186047500412,44.7347589273926,building
01454573843,Minnesota,MN,27,Dakota County,037,,,,273743.0,-93.06488082739824,44.734508305632374,building
01454813845,Iowa,IA,19,Polk County,153,,,,263944.0,-93.72088557839349,41.514853067630966,building
01454813846,Iowa,IA,19,Polk County,153,,,,263950.0,-93.72140957839251,41.51388771763131,building
01455361421,Texas,TX,48,Ward County,475,IONIC Digital,,IONIC Digital Cedarvale,2238928.0,-103.44862076924288,31.513473610030374,building
01455907959,Wyoming,WY,56,Laramie County,021,Meta,,Meta Cheyenne Data Center,11352010.0,-104.82549757192865,41.0779035259037,campus
01455915217,Idaho,ID,16,Ada County,001,,,,311564.0,-116.26822782648121,43.46314906556169,building
01455915218,Idaho,ID,16,Ada County,001,,,,374271.0,-116.27208493714188,43.46334884091311,building
01456953254,Kentucky,KY,21,Floyd County,071,,,East Kentucky Network Datacenter,15594.0,-82.67876276810777,37.600176716138854,building
01456975947,Arizona,AZ,04,Maricopa County,013,,,,652528.0,-111.6324625173746,33.34718733044236,building
01456975948,Arizona,AZ,04,Maricopa County,013,,,,652573.0,-111.6289166123353,33.346322514530925,building
01456975949,Arizona,AZ,04,Maricopa County,013,,,,337459.0,-111.62596778673522,33.347168811477516,building
01457383500,Texas,TX,48,Angelina County,005,,,,12987.0,-94.79677175730814,31.194175662576733,building
01458626323,Texas,TX,48,Ellis County,139,Google,,Google,282284.0,-97.06091510587594,32.44011676786547,building
01459680304,Tennessee,TN,47,Henry County,079,,,Newrays Two LLC Mining,85491.0,-88.32007315006497,36.3270316008224,campus
01459880367,Mississippi,MS,28,Madison County,089,,,Amazon Canton Data Center,16581378.0,-90.0918524305196,32.597993067055405,campus
01460776170,Virginia,VA,51,Loudoun County,107,,,,139936.0,-77.54482173192463,39.05526150263189,building
01460776171,Virginia,VA,51,Loudoun County,107,,,,116829.0,-77.54599489429808,39.05412168578732,building
01460776174,Virginia,VA,51,Loudoun County,107,,,,303500.0,-77.5347491015584,39.051020513612634,building
