gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2851223556	Sound	audio/mpeg	https://static.inaturalist.org/sounds/128007.mp3?1596730743	https://www.inaturalist.org/sounds/128007					2020-08-06T16:19:03Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851223267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90561592/original.jpeg	https://www.inaturalist.org/photos/90561592					2020-08-16T23:16:02Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851223267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90561601/original.jpeg	https://www.inaturalist.org/photos/90561601					2020-08-16T23:16:06Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851218234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565758/original.jpeg	https://www.inaturalist.org/photos/90565758					2020-08-17T01:09:07Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851214272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565943/original.jpeg	https://www.inaturalist.org/photos/90565943					2020-08-17T01:15:19Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851214272	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565952/original.jpeg	https://www.inaturalist.org/photos/90565952					2020-08-17T01:15:48Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851210748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89990004/original.jpeg	https://www.inaturalist.org/photos/89990004					2020-08-15T02:09:48Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851210748	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89990092/original.jpg	https://www.inaturalist.org/photos/89990092					2020-08-15T02:59:51Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851199155	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89270239/original.jpg	https://www.inaturalist.org/photos/89270239					2020-04-26T19:51:15Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851195279	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566894/original.jpeg	https://www.inaturalist.org/photos/90566894					2020-08-17T02:12:50Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851192302	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90530184/original.jpg	https://www.inaturalist.org/photos/90530184					2020-08-18T00:20:05Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851181160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89274420/original.jpg	https://www.inaturalist.org/photos/89274420					2020-04-25T16:23:49Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851181160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89274461/original.jpg	https://www.inaturalist.org/photos/89274461					2020-04-25T16:23:49Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851178283	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565925/original.jpeg	https://www.inaturalist.org/photos/90565925					2020-08-17T01:14:08Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851177253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566762/original.jpeg	https://www.inaturalist.org/photos/90566762					2020-08-17T02:01:28Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851177253	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566759/original.jpeg	https://www.inaturalist.org/photos/90566759					2020-08-17T02:01:25Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851177252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566537/original.jpeg	https://www.inaturalist.org/photos/90566537					2020-08-17T01:37:09Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851174437	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89601755/original.jpeg	https://www.inaturalist.org/photos/89601755					2020-08-12T19:30:03Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851169510	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89680405/original.jpeg	https://www.inaturalist.org/photos/89680405					2017-04-08T02:09:48Z	Kevin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin
2851163054	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90360832/original.jpg	https://www.inaturalist.org/photos/90360832					2020-08-16T23:43:57Z	jayj11		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jayj11
2851159353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566817/original.jpeg	https://www.inaturalist.org/photos/90566817					2020-08-17T02:05:25Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851159353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566827/original.jpeg	https://www.inaturalist.org/photos/90566827					2020-08-17T02:05:35Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851159353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566833/original.jpeg	https://www.inaturalist.org/photos/90566833					2020-08-17T02:05:40Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851159353	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566842/original.jpeg	https://www.inaturalist.org/photos/90566842					2020-08-17T02:06:01Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851157340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565775/original.jpeg	https://www.inaturalist.org/photos/90565775					2020-08-17T01:09:30Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851154488	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90936811/original.jpeg	https://www.inaturalist.org/photos/90936811					2020-08-20T15:29:16Z	spanglishmay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	spanglishmay
2851145042	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89151459/original.jpg	https://www.inaturalist.org/photos/89151459					2020-08-08T17:44:45Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851141719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88716801/original.jpeg	https://www.inaturalist.org/photos/88716801					2020-08-07T18:09:58Z	eomelia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eomelia
2851141719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88716830/original.jpeg	https://www.inaturalist.org/photos/88716830					2020-08-07T18:11:08Z	eomelia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eomelia
2851141719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88716851/original.jpeg	https://www.inaturalist.org/photos/88716851					2020-08-07T18:10:33Z	eomelia		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eomelia
2851141200	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89292381/original.jpg	https://www.inaturalist.org/photos/89292381					2020-08-09T17:45:51Z	mkosiewski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mkosiewski
2851124476	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89593938/original.jpg	https://www.inaturalist.org/photos/89593938					2018-05-14T16:33:00Z	Allen Hurlbert		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Allen Hurlbert
2851122131	Sound	audio/mpeg	https://static.inaturalist.org/sounds/130623.mp3?1597628567	https://www.inaturalist.org/sounds/130623					2020-08-17T01:42:47Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851115691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89772354/original.jpg	https://www.inaturalist.org/photos/89772354					2020-08-13T17:08:48Z	Emily Oglesby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Oglesby
2851115691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89772346/original.jpg	https://www.inaturalist.org/photos/89772346					2020-08-13T17:08:48Z	Emily Oglesby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Oglesby
2851115691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89772379/original.jpg	https://www.inaturalist.org/photos/89772379					2020-08-13T17:08:48Z	Emily Oglesby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Oglesby
2851115691	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89772364/original.jpg	https://www.inaturalist.org/photos/89772364					2020-08-13T17:08:48Z	Emily Oglesby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily Oglesby
2851112552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88572648/original.jpg	https://www.inaturalist.org/photos/88572648					2020-08-04T23:51:53Z	David George		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David George
2851106746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88830048/original.jpeg	https://www.inaturalist.org/photos/88830048					2020-08-08T10:03:41Z	Kevin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin
2851106746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88830058/original.jpg	https://www.inaturalist.org/photos/88830058					2020-08-08T10:03:22Z	Kevin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin
2851106746	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88830067/original.jpeg	https://www.inaturalist.org/photos/88830067					2020-08-08T10:01:34Z	Kevin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin
2851097255	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90548862/original.jpeg	https://www.inaturalist.org/photos/90548862					2020-08-16T18:25:42Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851097255	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90548847/original.jpeg	https://www.inaturalist.org/photos/90548847					2020-08-16T18:25:39Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851092297	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565823/original.jpeg	https://www.inaturalist.org/photos/90565823					2020-08-17T01:10:35Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851085141	Sound	audio/mpeg	https://static.inaturalist.org/sounds/130621.mp3?1597628373	https://www.inaturalist.org/sounds/130621					2020-08-17T01:39:33Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851083145	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180866/original.jpeg	https://www.inaturalist.org/photos/89180866					2020-08-10T03:11:09Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2851082150	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180834/original.jpeg	https://www.inaturalist.org/photos/89180834					2020-08-10T03:08:52Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2851077404	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88365203/original.jpg	https://www.inaturalist.org/photos/88365203					2020-08-05T15:27:04Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2851076255	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90565813/original.jpeg	https://www.inaturalist.org/photos/90565813					2020-08-17T01:09:57Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851073079	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180780/original.jpeg	https://www.inaturalist.org/photos/89180780					2020-08-06T23:25:03Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2851067605	Sound	audio/mpeg	https://static.inaturalist.org/sounds/128008.mp3?1596731084	https://www.inaturalist.org/sounds/128008					2020-08-06T16:24:44Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851067184	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90562466/original.jpeg	https://www.inaturalist.org/photos/90562466					2020-08-17T00:07:00Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851064381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88365144/original.jpg	https://www.inaturalist.org/photos/88365144					2020-08-05T15:41:09Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2851063567	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88589244/original.jpeg	https://www.inaturalist.org/photos/88589244					2020-08-06T19:01:31Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851063567	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88589257/original.jpeg	https://www.inaturalist.org/photos/88589257					2020-08-06T19:01:33Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851063567	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88589271/original.jpeg	https://www.inaturalist.org/photos/88589271					2020-08-06T19:01:35Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851054605	Sound	audio/mpeg	https://static.inaturalist.org/sounds/128006.mp3?1596729897	https://www.inaturalist.org/sounds/128006					2020-08-06T16:04:57Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2851049539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88550115/original.jpg	https://www.inaturalist.org/photos/88550115					2020-08-06T17:13:25Z	Ava		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ava
2851049539	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88550097/original.jpg	https://www.inaturalist.org/photos/88550097					2020-08-06T17:11:29Z	Ava		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ava
2851046055	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180890/original.jpeg	https://www.inaturalist.org/photos/89180890					2020-08-10T03:12:30Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2851044076	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180921/original.jpeg	https://www.inaturalist.org/photos/89180921					2020-08-10T03:21:35Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2851033735	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89913341/original.jpg	https://www.inaturalist.org/photos/89913341					2020-08-14T15:16:29Z	davisvbennett		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	davisvbennett
2851029044	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89141461/original.jpg	https://www.inaturalist.org/photos/89141461					2020-05-15T01:29:39Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2851017586	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/77096497/original.jpg	https://www.inaturalist.org/photos/77096497					2020-06-05T21:43:08Z	Nonna Skumanich		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nonna Skumanich
2851011245	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88216059/original.jpg	https://www.inaturalist.org/photos/88216059					2020-08-04T17:58:29Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2851010227	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88216040/original.jpg	https://www.inaturalist.org/photos/88216040					2020-08-04T17:58:35Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850982555	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/72936150/original.jpg	https://www.inaturalist.org/photos/72936150					2020-05-15T15:10:38Z	bonanzajellydog		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonanzajellydog
2850974218	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88215915/original.jpg	https://www.inaturalist.org/photos/88215915					2020-08-04T18:25:08Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850957234	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88214158/original.jpg	https://www.inaturalist.org/photos/88214158					2020-08-04T17:35:41Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850954130	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88091457/original.jpg	https://www.inaturalist.org/photos/88091457					2020-08-03T22:45:20Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850948645	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/79332802/original.jpeg	https://www.inaturalist.org/photos/79332802					2020-06-17T21:00:12Z	cdkoronic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cdkoronic
2850948645	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/79332866/original.jpeg	https://www.inaturalist.org/photos/79332866					2020-06-17T21:00:08Z	cdkoronic		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	cdkoronic
2850947657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80120480/original.jpeg	https://www.inaturalist.org/photos/80120480					2020-06-21T21:06:01Z	Mark Connolly		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Mark Connolly
2850947657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80120492/original.jpeg	https://www.inaturalist.org/photos/80120492					2020-06-21T21:07:37Z	Mark Connolly		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Mark Connolly
2850947610	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/76682643/original.jpeg	https://www.inaturalist.org/photos/76682643					2020-06-03T15:51:39Z	kellyot77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kellyot77
2850945629	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80150325/original.jpg	https://www.inaturalist.org/photos/80150325					2020-05-24T20:45:13Z	clgurkin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	clgurkin
2850945175	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88214143/original.jpg	https://www.inaturalist.org/photos/88214143					2020-08-04T17:39:32Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850944110	Sound	audio/mpeg	https://static.inaturalist.org/sounds/127413.mp3?1596504527	https://www.inaturalist.org/sounds/127413					2020-08-04T01:28:47Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850942250	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88214170/original.jpg	https://www.inaturalist.org/photos/88214170					2020-08-04T17:30:51Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850903750	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89953786/original.jpg	https://www.inaturalist.org/photos/89953786					2020-08-14T22:42:05Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2850903705	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89906637/original.jpeg	https://www.inaturalist.org/photos/89906637					2020-08-14T17:08:37Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2850903705	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89955297/original.jpg	https://www.inaturalist.org/photos/89955297					2020-08-14T17:25:34Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2850895229	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90687443/original.jpg	https://www.inaturalist.org/photos/90687443					2020-08-17T11:26:00Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850895229	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90432051/original.jpg	https://www.inaturalist.org/photos/90432051					2020-08-17T14:26:01Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850893734	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89956709/original.jpg	https://www.inaturalist.org/photos/89956709					2020-08-13T18:24:23Z	Will Bennett		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Will Bennett
2850892330	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566970/original.jpeg	https://www.inaturalist.org/photos/90566970					2020-08-17T02:24:24Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850880374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90575636/original.jpeg	https://www.inaturalist.org/photos/90575636					2020-04-17T11:28:19Z	Kevin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Kevin
2850872372	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88360640/original.jpg	https://www.inaturalist.org/photos/88360640					2020-08-05T15:08:02Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850872372	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88360371/original.jpg	https://www.inaturalist.org/photos/88360371					2020-08-05T15:08:01Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850871038	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89089314/original.jpg	https://www.inaturalist.org/photos/89089314					2020-08-08T20:01:28Z	ch3chia		iNaturalist	http://creativecommons.org/licenses/by/4.0/	ch3chia
2850870098	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89180580/original.jpeg	https://www.inaturalist.org/photos/89180580					2020-05-29T22:29:44Z	Paul		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul
2850868339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566978/original.jpeg	https://www.inaturalist.org/photos/90566978					2020-08-17T02:25:47Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850868339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90566987/original.jpeg	https://www.inaturalist.org/photos/90566987					2020-08-17T02:25:50Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850866105	Sound	audio/mpeg	https://static.inaturalist.org/sounds/130616.mp3?1597628049	https://www.inaturalist.org/sounds/130616					2020-08-17T01:34:09Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850864553	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88572765/original.jpg	https://www.inaturalist.org/photos/88572765					2020-08-05T00:00:18Z	David George		iNaturalist	http://creativecommons.org/licenses/by/4.0/	David George
2850864519	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88539828/original.jpg	https://www.inaturalist.org/photos/88539828					2020-08-06T14:45:39Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850862811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88857864/original.jpg	https://www.inaturalist.org/photos/88857864					2020-08-08T15:35:07Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850862811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88858082/original.jpg	https://www.inaturalist.org/photos/88858082					2020-08-08T15:34:39Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850862811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88858123/original.jpg	https://www.inaturalist.org/photos/88858123					2020-08-08T15:35:01Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850862811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88858190/original.jpg	https://www.inaturalist.org/photos/88858190					2020-08-08T15:35:11Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850862811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88858223/original.jpg	https://www.inaturalist.org/photos/88858223					2020-08-08T15:35:12Z	gbtdurham		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gbtdurham
2850862355	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88364532/original.jpg	https://www.inaturalist.org/photos/88364532					2020-08-05T16:02:17Z	Suzanne Cadwell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Suzanne Cadwell
2850856209	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90563009/original.jpeg	https://www.inaturalist.org/photos/90563009					2020-08-17T00:41:16Z	bonnieeamick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bonnieeamick
2850835493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89594509/original.jpg	https://www.inaturalist.org/photos/89594509					2018-04-20T13:01:00Z	Allen Hurlbert		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Allen Hurlbert
2850835493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/89594810/original.jpg	https://www.inaturalist.org/photos/89594810					2018-04-20T13:01:00Z	Allen Hurlbert		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Allen Hurlbert
